구분,학년,수강학과,수강번호,교과목명,학점,시간,담당교수,강의시간,강의실,소영역,비고
일선,0,대학전체,3893,DU도전(1),3,3-0-0,융합교육 센터,,미지정,,
,,대학전체,3894,DU도전(2),3,3-0-0,융합교육 센터,,미지정,,
,,대학전체,3895,DU도전(3),3,3-0-0,융합교육 센터,,미지정,,
,,대학전체,3896,DU도전(4),3,3-0-0,융합교육 센터,,미지정,,
,,대학전체,3897,DU도전(5),3,3-0-0,융합교육 센터,,미지정,,
,,대학전체,3898,DU도전(6),3,3-0-0,융합교육 센터,,미지정,,
,3,대학전체,2229,안보학(군사학),3,0-6-0,,월(15:00-17:50) | 금(15:00-17:50),교관(1) 학군단1,,
,4,대학전체,2230,조직리더십(군사학),3,0-6-0,,월(15:00-17:50) | 금(15:00-17:50),교관(2) 학군단2,,
